id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,technology
25222,on,2025,legislated,low,low,low,low,no,high,0.857814019,other
25271,on,2025,legislated,high,low,low,low,no,high,0.858288239,other
25320,on,2025,legislated,ref,low,high,low,no,high,0.859126039,other
25369,on,2025,legislated,low,low,high,low,no,high,0.857813264,other
25418,on,2025,legislated,high,ref,high,ref,no,high,0.856764037,other
25467,on,2025,legislated,high,low,high,low,no,high,0.858297169,other
25516,on,2025,legislated,ref,low,ref,low,yes,high,0.859126694,other
25565,on,2025,legislated,low,low,ref,low,yes,high,0.857812714,other
25614,on,2025,legislated,high,low,ref,low,yes,high,0.858289041,other
25663,on,2025,legislated,ref,low,low,low,yes,high,0.859127298,other
25712,on,2025,legislated,low,low,low,low,yes,high,0.857814019,other
25761,on,2025,legislated,high,low,low,low,yes,high,0.858288239,other
25810,on,2025,legislated,ref,low,high,low,yes,high,0.859126039,other
25859,on,2025,legislated,low,low,high,low,yes,high,0.857813264,other
25908,on,2025,legislated,high,low,high,low,yes,high,0.858297169,other
25957,on,2025,legislated,ref,ref,ref,ref,yes,high,0.857614075,other
26006,on,2025,legislated,ref,high,ref,low,no,high,0.859149038,other
26055,on,2025,legislated,low,high,ref,low,no,high,0.857834946,other
26104,on,2025,legislated,high,high,ref,low,no,high,0.858318912,other
26153,on,2025,legislated,ref,high,low,low,no,high,0.859149649,other
26202,on,2025,legislated,low,high,low,low,no,high,0.857835337,other
26251,on,2025,legislated,high,high,low,low,no,high,0.858316038,other
26300,on,2025,legislated,ref,high,high,low,no,high,0.859148372,other
26349,on,2025,legislated,low,high,high,low,no,high,0.857834538,other
26398,on,2025,legislated,high,high,high,low,no,high,0.858314486,other
26447,on,2025,legislated,ref,high,ref,low,yes,high,0.859149038,other
63540,on,2025,netzero,ref,ref,ref,ref,no,high,0.857614075,other
63589,on,2025,netzero,low,ref,ref,ref,no,high,0.856446202,other
63638,on,2025,netzero,low,ref,ref,ref,yes,high,0.856446202,other
63687,on,2025,netzero,low,high,ref,low,yes,high,0.857834946,other
63736,on,2025,netzero,high,high,ref,low,yes,high,0.858318912,other
63785,on,2025,netzero,ref,high,low,low,yes,high,0.859149649,other
63834,on,2025,netzero,low,high,low,low,yes,high,0.857835337,other
63883,on,2025,netzero,high,high,low,low,yes,high,0.858316038,other
63932,on,2025,netzero,ref,high,high,low,yes,high,0.859148372,other
63981,on,2025,netzero,low,high,high,low,yes,high,0.857834538,other
64030,on,2025,netzero,high,high,high,low,yes,high,0.858314486,other
64079,on,2025,netzero,high,ref,ref,ref,yes,high,0.85676445,other
64128,on,2025,netzero,ref,ref,low,ref,yes,high,0.857614666,other
64177,on,2025,netzero,low,ref,low,ref,yes,high,0.85644249,other
64226,on,2025,netzero,high,ref,low,ref,yes,high,0.856765052,other
64275,on,2025,netzero,ref,ref,high,ref,yes,high,0.857613457,other
64324,on,2025,netzero,low,ref,high,ref,yes,high,0.856446642,other
64373,on,2025,netzero,high,ref,high,ref,yes,high,0.856764037,other
64422,on,2025,netzero,ref,low,ref,ref,no,high,0.857609019,other
64471,on,2025,netzero,low,low,ref,ref,no,high,0.856445088,other
64520,on,2025,netzero,high,ref,ref,ref,no,high,0.856764494,other
64569,on,2025,netzero,high,low,ref,ref,no,high,0.856764148,other
64618,on,2025,netzero,ref,low,low,ref,no,high,0.857610102,other
64667,on,2025,netzero,low,low,low,ref,no,high,0.856442031,other
64716,on,2025,netzero,high,low,low,ref,no,high,0.856763485,other
64765,on,2025,netzero,ref,low,high,ref,no,high,0.857608879,other
64814,on,2025,netzero,low,low,high,ref,no,high,0.856441269,other
64863,on,2025,netzero,high,low,high,ref,no,high,0.856759737,other
64912,on,2025,netzero,ref,low,ref,ref,yes,high,0.857609019,other
64961,on,2025,netzero,low,low,ref,ref,yes,high,0.856445088,other
65010,on,2025,netzero,high,low,ref,ref,yes,high,0.856764148,other
65059,on,2025,netzero,ref,ref,low,ref,no,high,0.857614666,other
65108,on,2025,netzero,ref,low,low,ref,yes,high,0.857610102,other
65157,on,2025,netzero,low,low,low,ref,yes,high,0.856442031,other
65206,on,2025,netzero,high,low,low,ref,yes,high,0.856763485,other
65255,on,2025,netzero,ref,low,high,ref,yes,high,0.857608879,other
65304,on,2025,netzero,low,low,high,ref,yes,high,0.856441269,other
65353,on,2025,netzero,high,low,high,ref,yes,high,0.856759737,other
65402,on,2025,netzero,ref,high,ref,ref,no,high,0.857710196,other
65451,on,2025,netzero,low,high,ref,ref,no,high,0.856531494,other
65500,on,2025,netzero,high,high,ref,ref,no,high,0.856849433,other
65549,on,2025,netzero,ref,high,low,ref,no,high,0.857710789,other
65598,on,2025,netzero,low,ref,low,ref,no,high,0.85644249,other
65647,on,2025,netzero,low,high,low,ref,no,high,0.856532754,other
65696,on,2025,netzero,high,high,low,ref,no,high,0.856850141,other
65745,on,2025,netzero,ref,high,high,ref,no,high,0.857709552,other
65794,on,2025,netzero,low,high,high,ref,no,high,0.856531121,other
65843,on,2025,netzero,high,high,high,ref,no,high,0.856849007,other
65892,on,2025,netzero,ref,high,ref,ref,yes,high,0.857710196,other
65941,on,2025,netzero,low,high,ref,ref,yes,high,0.856531494,other
65990,on,2025,netzero,high,high,ref,ref,yes,high,0.856849433,other
66039,on,2025,netzero,ref,high,low,ref,yes,high,0.857710789,other
66088,on,2025,netzero,low,high,low,ref,yes,high,0.856532754,other
66137,on,2025,netzero,high,ref,low,ref,no,high,0.856765052,other
66186,on,2025,netzero,high,high,low,ref,yes,high,0.856850141,other
66235,on,2025,netzero,ref,high,high,ref,yes,high,0.857709552,other
66284,on,2025,netzero,low,high,high,ref,yes,high,0.856531121,other
66333,on,2025,netzero,high,high,high,ref,yes,high,0.856849007,other
66382,on,2025,netzero,ref,ref,ref,low,no,high,0.859144618,other
66431,on,2025,netzero,low,ref,ref,low,no,high,0.857830928,other
66480,on,2025,netzero,high,ref,ref,low,no,high,0.858312798,other
66529,on,2025,netzero,ref,ref,low,low,no,high,0.859145232,other
66578,on,2025,netzero,low,ref,low,low,no,high,0.857831978,other
66627,on,2025,netzero,high,ref,low,low,no,high,0.858306954,other
66676,on,2025,netzero,ref,ref,high,ref,no,high,0.857613457,other
66725,on,2025,netzero,ref,ref,high,low,no,high,0.859144023,other
66774,on,2025,netzero,low,ref,high,low,no,high,0.857832202,other
66823,on,2025,netzero,high,ref,high,low,no,high,0.858308086,other
66872,on,2025,netzero,ref,ref,ref,low,yes,high,0.859144618,other
66921,on,2025,netzero,low,ref,ref,low,yes,high,0.857830928,other
66970,on,2025,netzero,high,ref,ref,low,yes,high,0.858312798,other
67019,on,2025,netzero,ref,ref,low,low,yes,high,0.859145232,other
67068,on,2025,netzero,low,ref,low,low,yes,high,0.857831978,other
67117,on,2025,netzero,high,ref,low,low,yes,high,0.858306954,other
67166,on,2025,netzero,ref,ref,high,low,yes,high,0.859144023,other
67215,on,2025,netzero,low,ref,high,ref,no,high,0.856446642,other
67264,on,2025,netzero,low,ref,high,low,yes,high,0.857832202,other
67313,on,2025,netzero,high,ref,high,low,yes,high,0.858308086,other
67362,on,2025,netzero,ref,low,ref,low,no,high,0.859126694,other
67411,on,2025,netzero,low,low,ref,low,no,high,0.857812714,other
67460,on,2025,netzero,high,low,ref,low,no,high,0.858289041,other
67509,on,2025,netzero,ref,low,low,low,no,high,0.859127298,other
67558,on,2025,netzero,low,low,low,low,no,high,0.857814019,other
67607,on,2025,netzero,high,low,low,low,no,high,0.858288239,other
67656,on,2025,netzero,ref,low,high,low,no,high,0.859126039,other
67705,on,2025,netzero,low,low,high,low,no,high,0.857813264,other
67754,on,2025,netzero,high,ref,high,ref,no,high,0.856764037,other
67803,on,2025,netzero,high,low,high,low,no,high,0.858297169,other
67852,on,2025,netzero,ref,low,ref,low,yes,high,0.859126694,other
67901,on,2025,netzero,low,low,ref,low,yes,high,0.857812714,other
67950,on,2025,netzero,high,low,ref,low,yes,high,0.858289041,other
67999,on,2025,netzero,ref,low,low,low,yes,high,0.859127298,other
68048,on,2025,netzero,low,low,low,low,yes,high,0.857814019,other
68097,on,2025,netzero,high,low,low,low,yes,high,0.858288239,other
68146,on,2025,netzero,ref,low,high,low,yes,high,0.859126039,other
68195,on,2025,netzero,low,low,high,low,yes,high,0.857813264,other
68244,on,2025,netzero,high,low,high,low,yes,high,0.858297169,other
68293,on,2025,netzero,ref,ref,ref,ref,yes,high,0.857614082,other
68342,on,2025,netzero,ref,high,ref,low,no,high,0.859149038,other
68391,on,2025,netzero,low,high,ref,low,no,high,0.857834946,other
68440,on,2025,netzero,high,high,ref,low,no,high,0.858318912,other
68489,on,2025,netzero,ref,high,low,low,no,high,0.859149649,other
68538,on,2025,netzero,low,high,low,low,no,high,0.857835337,other
68587,on,2025,netzero,high,high,low,low,no,high,0.858316038,other
68636,on,2025,netzero,ref,high,high,low,no,high,0.859148372,other
68685,on,2025,netzero,low,high,high,low,no,high,0.857834538,other
68734,on,2025,netzero,high,high,high,low,no,high,0.858314486,other
68783,on,2025,netzero,ref,high,ref,low,yes,high,0.859149038,other
105876,on,2025,netzero,ref,ref,ref,ref,no,low,0.857614075,other
105925,on,2025,netzero,low,ref,ref,ref,no,low,0.856446202,other
105974,on,2025,netzero,low,ref,ref,ref,yes,low,0.856446202,other
106023,on,2025,netzero,low,high,ref,low,yes,low,0.857834946,other
106072,on,2025,netzero,high,high,ref,low,yes,low,0.858318912,other
106121,on,2025,netzero,ref,high,low,low,yes,low,0.859149649,other
106170,on,2025,netzero,low,high,low,low,yes,low,0.857835337,other
106219,on,2025,netzero,high,high,low,low,yes,low,0.858316038,other
106268,on,2025,netzero,ref,high,high,low,yes,low,0.859148372,other
106317,on,2025,netzero,low,high,high,low,yes,low,0.857834538,other
106366,on,2025,netzero,high,high,high,low,yes,low,0.858314486,other
106415,on,2025,netzero,high,ref,ref,ref,yes,low,0.85676445,other
106464,on,2025,netzero,ref,ref,low,ref,yes,low,0.857614666,other
106513,on,2025,netzero,low,ref,low,ref,yes,low,0.85644249,other
106562,on,2025,netzero,high,ref,low,ref,yes,low,0.856765052,other
106611,on,2025,netzero,ref,ref,high,ref,yes,low,0.857613457,other
106660,on,2025,netzero,low,ref,high,ref,yes,low,0.856446642,other
106709,on,2025,netzero,high,ref,high,ref,yes,low,0.856764037,other
106758,on,2025,netzero,ref,low,ref,ref,no,low,0.857609019,other
106807,on,2025,netzero,low,low,ref,ref,no,low,0.856445088,other
106856,on,2025,netzero,high,ref,ref,ref,no,low,0.85676445,other
106905,on,2025,netzero,high,low,ref,ref,no,low,0.856764148,other
106954,on,2025,netzero,ref,low,low,ref,no,low,0.857610102,other
107003,on,2025,netzero,low,low,low,ref,no,low,0.856442031,other
107052,on,2025,netzero,high,low,low,ref,no,low,0.856763485,other
107101,on,2025,netzero,ref,low,high,ref,no,low,0.857608879,other
107150,on,2025,netzero,low,low,high,ref,no,low,0.856441269,other
107199,on,2025,netzero,high,low,high,ref,no,low,0.856759737,other
107248,on,2025,netzero,ref,low,ref,ref,yes,low,0.857609019,other
107297,on,2025,netzero,low,low,ref,ref,yes,low,0.856445088,other
107346,on,2025,netzero,high,low,ref,ref,yes,low,0.856764148,other
107395,on,2025,netzero,ref,ref,low,ref,no,low,0.857614666,other
107444,on,2025,netzero,ref,low,low,ref,yes,low,0.857610102,other
107493,on,2025,netzero,low,low,low,ref,yes,low,0.856442031,other
107542,on,2025,netzero,high,low,low,ref,yes,low,0.856763485,other
107591,on,2025,netzero,ref,low,high,ref,yes,low,0.857608879,other
107640,on,2025,netzero,low,low,high,ref,yes,low,0.856441269,other
107689,on,2025,netzero,high,low,high,ref,yes,low,0.856759737,other
107738,on,2025,netzero,ref,high,ref,ref,no,low,0.857710196,other
107787,on,2025,netzero,low,high,ref,ref,no,low,0.856531494,other
107836,on,2025,netzero,high,high,ref,ref,no,low,0.856849433,other
107885,on,2025,netzero,ref,high,low,ref,no,low,0.857710789,other
107934,on,2025,netzero,low,ref,low,ref,no,low,0.85644249,other
107983,on,2025,netzero,low,high,low,ref,no,low,0.856532754,other
108032,on,2025,netzero,high,high,low,ref,no,low,0.856831218,other
108081,on,2025,netzero,ref,high,high,ref,no,low,0.857709552,other
108130,on,2025,netzero,low,high,high,ref,no,low,0.856531121,other
108179,on,2025,netzero,high,high,high,ref,no,low,0.856849007,other
108228,on,2025,netzero,ref,high,ref,ref,yes,low,0.857710196,other
108277,on,2025,netzero,low,high,ref,ref,yes,low,0.856531494,other
108326,on,2025,netzero,high,high,ref,ref,yes,low,0.856849433,other
108375,on,2025,netzero,ref,high,low,ref,yes,low,0.857710789,other
108424,on,2025,netzero,low,high,low,ref,yes,low,0.856532754,other
108473,on,2025,netzero,high,ref,low,ref,no,low,0.856765052,other
108522,on,2025,netzero,high,high,low,ref,yes,low,0.856850141,other
108571,on,2025,netzero,ref,high,high,ref,yes,low,0.857709552,other
108620,on,2025,netzero,low,high,high,ref,yes,low,0.856531121,other
108669,on,2025,netzero,high,high,high,ref,yes,low,0.856849007,other
108718,on,2025,netzero,ref,ref,ref,low,no,low,0.859144618,other
108767,on,2025,netzero,low,ref,ref,low,no,low,0.857830928,other
108816,on,2025,netzero,high,ref,ref,low,no,low,0.858312798,other
108865,on,2025,netzero,ref,ref,low,low,no,low,0.859145232,other
108914,on,2025,netzero,low,ref,low,low,no,low,0.857831978,other
108963,on,2025,netzero,high,ref,low,low,no,low,0.858306954,other
109012,on,2025,netzero,ref,ref,high,ref,no,low,0.857613457,other
109061,on,2025,netzero,ref,ref,high,low,no,low,0.859144023,other
109110,on,2025,netzero,low,ref,high,low,no,low,0.857832202,other
109159,on,2025,netzero,high,ref,high,low,no,low,0.858308086,other
109208,on,2025,netzero,ref,ref,ref,low,yes,low,0.859144618,other
109257,on,2025,netzero,low,ref,ref,low,yes,low,0.857830928,other
109306,on,2025,netzero,high,ref,ref,low,yes,low,0.858312798,other
109355,on,2025,netzero,ref,ref,low,low,yes,low,0.859145232,other
109404,on,2025,netzero,low,ref,low,low,yes,low,0.857831978,other
109453,on,2025,netzero,high,ref,low,low,yes,low,0.858306954,other
109502,on,2025,netzero,ref,ref,high,low,yes,low,0.859144023,other
109551,on,2025,netzero,low,ref,high,ref,no,low,0.856446642,other
109600,on,2025,netzero,low,ref,high,low,yes,low,0.857832202,other
109649,on,2025,netzero,high,ref,high,low,yes,low,0.858308086,other
109698,on,2025,netzero,ref,low,ref,low,no,low,0.859126694,other
109747,on,2025,netzero,low,low,ref,low,no,low,0.857812714,other
109796,on,2025,netzero,high,low,ref,low,no,low,0.858289041,other
109845,on,2025,netzero,ref,low,low,low,no,low,0.859127298,other
109894,on,2025,netzero,low,low,low,low,no,low,0.857814019,other
109943,on,2025,netzero,high,low,low,low,no,low,0.858288239,other
109992,on,2025,netzero,ref,low,high,low,no,low,0.859126039,other
110041,on,2025,netzero,low,low,high,low,no,low,0.857813264,other
110090,on,2025,netzero,high,ref,high,ref,no,low,0.856764037,other
110139,on,2025,netzero,high,low,high,low,no,low,0.858297169,other
110188,on,2025,netzero,ref,low,ref,low,yes,low,0.859126694,other
110237,on,2025,netzero,low,low,ref,low,yes,low,0.857812714,other
110286,on,2025,netzero,high,low,ref,low,yes,low,0.858289041,other
110335,on,2025,netzero,ref,low,low,low,yes,low,0.859127298,other
110384,on,2025,netzero,low,low,low,low,yes,low,0.857814019,other
110433,on,2025,netzero,high,low,low,low,yes,low,0.858288239,other
110482,on,2025,netzero,ref,low,high,low,yes,low,0.859126039,other
110531,on,2025,netzero,low,low,high,low,yes,low,0.857813264,other
110580,on,2025,netzero,high,low,high,low,yes,low,0.858297169,other
110629,on,2025,netzero,ref,ref,ref,ref,yes,low,0.857614082,other
110678,on,2025,netzero,ref,high,ref,low,no,low,0.859149038,other
110727,on,2025,netzero,low,high,ref,low,no,low,0.857834946,other
110776,on,2025,netzero,high,high,ref,low,no,low,0.858318912,other
110825,on,2025,netzero,ref,high,low,low,no,low,0.859149649,other
110874,on,2025,netzero,low,high,low,low,no,low,0.857835337,other
110923,on,2025,netzero,high,high,low,low,no,low,0.858316038,other
110972,on,2025,netzero,ref,high,high,low,no,low,0.859148372,other
111021,on,2025,netzero,low,high,high,low,no,low,0.857834538,other
111070,on,2025,netzero,high,high,high,low,no,low,0.858314486,other
111119,on,2025,netzero,ref,high,ref,low,yes,low,0.859149038,other
21205,on,2030,legislated,ref,ref,ref,ref,no,high,0.532637847,other
21254,on,2030,legislated,low,ref,ref,ref,no,high,0.532297209,other
21303,on,2030,legislated,low,ref,ref,ref,yes,high,0.532297209,other
21352,on,2030,legislated,low,high,ref,low,yes,high,0.534140283,other
21401,on,2030,legislated,high,high,ref,low,yes,high,0.534879812,other
21450,on,2030,legislated,ref,high,low,low,yes,high,0.534459581,other
21499,on,2030,legislated,low,high,low,low,yes,high,0.53416193,other
21548,on,2030,legislated,high,high,low,low,yes,high,0.534899778,other
21597,on,2030,legislated,ref,high,high,low,yes,high,0.534446549,other
21646,on,2030,legislated,low,high,high,low,yes,high,0.534142647,other
21695,on,2030,legislated,high,high,high,low,yes,high,0.534890751,other
21744,on,2030,legislated,high,ref,ref,ref,yes,high,0.533074176,other
21793,on,2030,legislated,ref,ref,low,ref,yes,high,0.53265714,other
21842,on,2030,legislated,low,ref,low,ref,yes,high,0.532319809,other
21891,on,2030,legislated,high,ref,low,ref,yes,high,0.533085899,other
21940,on,2030,legislated,ref,ref,high,ref,yes,high,0.532636446,other
21989,on,2030,legislated,low,ref,high,ref,yes,high,0.532307809,other
22038,on,2030,legislated,high,ref,high,ref,yes,high,0.533078527,other
22087,on,2030,legislated,ref,low,ref,ref,no,high,0.532555228,other
22136,on,2030,legislated,low,low,ref,ref,no,high,0.532248396,other
22185,on,2030,legislated,high,ref,ref,ref,no,high,0.533074176,other
22234,on,2030,legislated,high,low,ref,ref,no,high,0.532877656,other
22283,on,2030,legislated,ref,low,low,ref,no,high,0.532580545,other
22332,on,2030,legislated,low,low,low,ref,no,high,0.532258322,other
22381,on,2030,legislated,high,low,low,ref,no,high,0.532896307,other
22430,on,2030,legislated,ref,low,high,ref,no,high,0.532554815,other
22479,on,2030,legislated,low,low,high,ref,no,high,0.532240788,other
22528,on,2030,legislated,high,low,high,ref,no,high,0.532874323,other
