id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,prod_type
5617,on,2030,legislated,low,low,high,ref,yes,high,1.258243381,electrolysis
5629,on,2030,legislated,high,low,high,ref,yes,high,1.2569429,electrolysis
5641,on,2030,legislated,ref,high,ref,ref,no,high,1.468552667,electrolysis
5653,on,2030,legislated,low,high,ref,ref,no,high,1.331356407,electrolysis
5665,on,2030,legislated,high,high,ref,ref,no,high,1.73291605,electrolysis
5677,on,2030,legislated,ref,high,low,ref,no,high,1.806144886,electrolysis
5689,on,2030,legislated,low,ref,low,ref,no,high,1.660491451,electrolysis
5701,on,2030,legislated,low,high,low,ref,no,high,1.662691652,electrolysis
5713,on,2030,legislated,high,high,low,ref,no,high,2.156751535,electrolysis
5725,on,2030,legislated,ref,high,high,ref,no,high,1.395933427,electrolysis
5737,on,2030,legislated,low,high,high,ref,no,high,1.259409802,electrolysis
5749,on,2030,legislated,high,high,high,ref,no,high,1.64024961,electrolysis
5761,on,2030,legislated,ref,high,ref,ref,yes,high,1.468552667,electrolysis
5773,on,2030,legislated,low,high,ref,ref,yes,high,1.331356407,electrolysis
5785,on,2030,legislated,high,high,ref,ref,yes,high,1.73291605,electrolysis
5797,on,2030,legislated,ref,high,low,ref,yes,high,1.806144886,electrolysis
5809,on,2030,legislated,low,high,low,ref,yes,high,1.662691652,electrolysis
5821,on,2030,legislated,high,ref,low,ref,no,high,1.998015327,electrolysis
5833,on,2030,legislated,high,high,low,ref,yes,high,2.156751535,electrolysis
5845,on,2030,legislated,ref,high,high,ref,yes,high,1.395933427,electrolysis
5857,on,2030,legislated,low,high,high,ref,yes,high,1.259409802,electrolysis
5869,on,2030,legislated,high,high,high,ref,yes,high,1.64024961,electrolysis
5881,on,2030,legislated,ref,ref,ref,low,no,high,1.535467881,electrolysis
5893,on,2030,legislated,low,ref,ref,low,no,high,1.037383083,electrolysis
5905,on,2030,legislated,high,ref,ref,low,no,high,1.597995801,electrolysis
5917,on,2030,legislated,ref,ref,low,low,no,high,1.901477436,electrolysis
5929,on,2030,legislated,low,ref,low,low,no,high,1.292201233,electrolysis
5941,on,2030,legislated,high,ref,low,low,no,high,1.981569026,electrolysis
5953,on,2030,legislated,ref,ref,high,ref,no,high,1.27000457,electrolysis
5965,on,2030,legislated,ref,ref,high,low,no,high,1.45499113,electrolysis
5977,on,2030,legislated,low,ref,high,low,no,high,0.986169882,electrolysis
5989,on,2030,legislated,high,ref,high,low,no,high,1.51137265,electrolysis
6001,on,2030,legislated,ref,ref,ref,low,yes,high,1.535467881,electrolysis
6013,on,2030,legislated,low,ref,ref,low,yes,high,1.037383083,electrolysis
6025,on,2030,legislated,high,ref,ref,low,yes,high,1.597995801,electrolysis
6037,on,2030,legislated,ref,ref,low,low,yes,high,1.901477436,electrolysis
6049,on,2030,legislated,low,ref,low,low,yes,high,1.292201233,electrolysis
6061,on,2030,legislated,high,ref,low,low,yes,high,1.981569026,electrolysis
6073,on,2030,legislated,ref,ref,high,low,yes,high,1.45499113,electrolysis
6085,on,2030,legislated,low,ref,high,ref,no,high,1.257760994,electrolysis
6097,on,2030,legislated,low,ref,high,low,yes,high,0.986169882,electrolysis
6109,on,2030,legislated,high,ref,high,low,yes,high,1.51137265,electrolysis
6121,on,2030,legislated,ref,low,ref,low,no,high,1.133983329,electrolysis
6133,on,2030,legislated,low,low,ref,low,no,high,1.006049775,electrolysis
6145,on,2030,legislated,high,low,ref,low,no,high,1.262563862,electrolysis
6157,on,2030,legislated,ref,low,low,low,no,high,1.414344486,electrolysis
6169,on,2030,legislated,low,low,low,low,no,high,1.263939209,electrolysis
6181,on,2030,legislated,high,low,low,low,no,high,1.571298236,electrolysis
6193,on,2030,legislated,ref,low,high,low,no,high,1.077034979,electrolysis
6205,on,2030,legislated,low,low,high,low,no,high,0.932765331,electrolysis
6217,on,2030,legislated,high,ref,high,ref,no,high,1.530702276,electrolysis
6229,on,2030,legislated,high,low,high,low,no,high,1.195961764,electrolysis
6241,on,2030,legislated,ref,low,ref,low,yes,high,1.133983329,electrolysis
6253,on,2030,legislated,low,low,ref,low,yes,high,1.006049775,electrolysis
6265,on,2030,legislated,high,low,ref,low,yes,high,1.262563862,electrolysis
6277,on,2030,legislated,ref,low,low,low,yes,high,1.414344486,electrolysis
6289,on,2030,legislated,low,low,low,low,yes,high,1.263939209,electrolysis
6301,on,2030,legislated,high,low,low,low,yes,high,1.571298236,electrolysis
6313,on,2030,legislated,ref,low,high,low,yes,high,1.077034979,electrolysis
6325,on,2030,legislated,low,low,high,low,yes,high,0.932765331,electrolysis
6337,on,2030,legislated,high,low,high,low,yes,high,1.195961764,electrolysis
6349,on,2030,legislated,ref,ref,ref,ref,yes,high,1.339339342,electrolysis
6361,on,2030,legislated,ref,high,ref,low,no,high,1.599275573,electrolysis
6373,on,2030,legislated,low,high,ref,low,no,high,1.066454266,electrolysis
6385,on,2030,legislated,high,high,ref,low,no,high,1.810080959,electrolysis
6397,on,2030,legislated,ref,high,low,low,no,high,1.984785686,electrolysis
6409,on,2030,legislated,low,high,low,low,no,high,1.323690398,electrolysis
6421,on,2030,legislated,high,high,low,low,no,high,2.257128552,electrolysis
6433,on,2030,legislated,ref,high,high,low,no,high,1.504044637,electrolysis
6445,on,2030,legislated,low,high,high,low,no,high,1.015208373,electrolysis
6457,on,2030,legislated,high,high,high,low,no,high,1.708754969,electrolysis
6469,on,2030,legislated,ref,high,ref,low,yes,high,1.599275573,electrolysis
15553,on,2030,netzero,ref,ref,ref,ref,no,high,1.684031974,electrolysis
15565,on,2030,netzero,low,ref,ref,ref,no,high,1.651934905,electrolysis
15577,on,2030,netzero,low,ref,ref,ref,yes,high,1.651892382,electrolysis
15589,on,2030,netzero,low,high,ref,low,yes,high,1.081611641,electrolysis
15601,on,2030,netzero,high,high,ref,low,yes,high,1.920924849,electrolysis
15613,on,2030,netzero,ref,high,low,low,yes,high,2.078645001,electrolysis
15625,on,2030,netzero,low,high,low,low,yes,high,1.351980198,electrolysis
15637,on,2030,netzero,high,high,low,low,yes,high,2.39189309,electrolysis
15649,on,2030,netzero,ref,high,high,low,yes,high,1.613491747,electrolysis
15661,on,2030,netzero,low,high,high,low,yes,high,1.027398327,electrolysis
15673,on,2030,netzero,high,high,high,low,yes,high,1.813500435,electrolysis
15685,on,2030,netzero,high,ref,ref,ref,yes,high,1.871319246,electrolysis
15697,on,2030,netzero,ref,ref,low,ref,yes,high,2.101433975,electrolysis
15709,on,2030,netzero,low,ref,low,ref,yes,high,2.062875321,electrolysis
15721,on,2030,netzero,high,ref,low,ref,yes,high,2.279228628,electrolysis
15733,on,2030,netzero,ref,ref,high,ref,yes,high,1.599374836,electrolysis
15745,on,2030,netzero,low,ref,high,ref,yes,high,1.568133791,electrolysis
15757,on,2030,netzero,high,ref,high,ref,yes,high,1.767709662,electrolysis
15769,on,2030,netzero,ref,low,ref,ref,no,high,1.663468347,electrolysis
15781,on,2030,netzero,low,low,ref,ref,no,high,1.629631365,electrolysis
15793,on,2030,netzero,high,ref,ref,ref,no,high,1.87124211,electrolysis
15805,on,2030,netzero,high,low,ref,ref,no,high,1.635696183,electrolysis
15817,on,2030,netzero,ref,low,low,ref,no,high,2.076248733,electrolysis
15829,on,2030,netzero,low,low,low,ref,no,high,2.035097548,electrolysis
15841,on,2030,netzero,high,low,low,ref,no,high,2.035999694,electrolysis
15853,on,2030,netzero,ref,low,high,ref,no,high,1.580925274,electrolysis
15865,on,2030,netzero,low,low,high,ref,no,high,1.547101123,electrolysis
15877,on,2030,netzero,high,low,high,ref,no,high,1.554037513,electrolysis
15889,on,2030,netzero,ref,low,ref,ref,yes,high,1.664894557,electrolysis
15901,on,2030,netzero,low,low,ref,ref,yes,high,1.629615893,electrolysis
15913,on,2030,netzero,high,low,ref,ref,yes,high,1.635332132,electrolysis
15925,on,2030,netzero,ref,ref,low,ref,no,high,2.101158255,electrolysis
15937,on,2030,netzero,ref,low,low,ref,yes,high,2.076027126,electrolysis
15949,on,2030,netzero,low,low,low,ref,yes,high,2.035042876,electrolysis
15961,on,2030,netzero,high,low,low,ref,yes,high,2.036095663,electrolysis
15973,on,2030,netzero,ref,low,high,ref,yes,high,1.58065456,electrolysis
15985,on,2030,netzero,low,low,high,ref,yes,high,1.547202164,electrolysis
15997,on,2030,netzero,high,low,high,ref,yes,high,1.553983587,electrolysis
16009,on,2030,netzero,ref,high,ref,ref,no,high,1.846634605,electrolysis
16021,on,2030,netzero,low,high,ref,ref,no,high,1.663486131,electrolysis
16033,on,2030,netzero,high,high,ref,ref,no,high,1.884443947,electrolysis
16045,on,2030,netzero,ref,high,low,ref,no,high,2.333722854,electrolysis
16057,on,2030,netzero,low,ref,low,ref,no,high,2.062924812,electrolysis
16069,on,2030,netzero,low,high,low,ref,no,high,2.076818818,electrolysis
16081,on,2030,netzero,high,high,low,ref,no,high,2.295221869,electrolysis
16093,on,2030,netzero,ref,high,high,ref,no,high,1.803844295,electrolysis
16105,on,2030,netzero,low,high,high,ref,no,high,1.579344009,electrolysis
16117,on,2030,netzero,high,high,high,ref,no,high,1.780133936,electrolysis
16129,on,2030,netzero,ref,high,ref,ref,yes,high,1.848336382,electrolysis
16141,on,2030,netzero,low,high,ref,ref,yes,high,1.663464544,electrolysis
16153,on,2030,netzero,high,high,ref,ref,yes,high,1.88486941,electrolysis
16165,on,2030,netzero,ref,high,low,ref,yes,high,2.231994124,electrolysis
16177,on,2030,netzero,low,high,low,ref,yes,high,2.077180957,electrolysis
16189,on,2030,netzero,high,ref,low,ref,no,high,2.279699341,electrolysis
16201,on,2030,netzero,high,high,low,ref,yes,high,2.294538268,electrolysis
16213,on,2030,netzero,ref,high,high,ref,yes,high,1.803840215,electrolysis
16225,on,2030,netzero,low,high,high,ref,yes,high,1.579133096,electrolysis
16237,on,2030,netzero,high,high,high,ref,yes,high,1.78021228,electrolysis
16249,on,2030,netzero,ref,ref,ref,low,no,high,1.66064479,electrolysis
16261,on,2030,netzero,low,ref,ref,low,no,high,1.081521301,electrolysis
16273,on,2030,netzero,high,ref,ref,low,no,high,1.928437406,electrolysis
16285,on,2030,netzero,ref,ref,low,low,no,high,2.051322245,electrolysis
16297,on,2030,netzero,low,ref,low,low,no,high,1.353016256,electrolysis
16309,on,2030,netzero,high,ref,low,low,no,high,2.400786791,electrolysis
16321,on,2030,netzero,ref,ref,high,ref,no,high,1.599559718,electrolysis
16333,on,2030,netzero,ref,ref,high,low,no,high,1.574991233,electrolysis
16345,on,2030,netzero,low,ref,high,low,no,high,1.027769799,electrolysis
16357,on,2030,netzero,high,ref,high,low,no,high,1.820087324,electrolysis
16369,on,2030,netzero,ref,ref,ref,low,yes,high,1.666767485,electrolysis
16381,on,2030,netzero,low,ref,ref,low,yes,high,1.081471733,electrolysis
16393,on,2030,netzero,high,ref,ref,low,yes,high,1.928480696,electrolysis
16405,on,2030,netzero,ref,ref,low,low,yes,high,2.056221281,electrolysis
16417,on,2030,netzero,low,ref,low,low,yes,high,1.35334401,electrolysis
16429,on,2030,netzero,high,ref,low,low,yes,high,2.401271989,electrolysis
16441,on,2030,netzero,ref,ref,high,low,yes,high,1.57640166,electrolysis
16453,on,2030,netzero,low,ref,high,ref,no,high,1.568124791,electrolysis
16465,on,2030,netzero,low,ref,high,low,yes,high,1.027836927,electrolysis
16477,on,2030,netzero,high,ref,high,low,yes,high,1.823370413,electrolysis
16489,on,2030,netzero,ref,low,ref,low,no,high,1.399293608,electrolysis
16501,on,2030,netzero,low,low,ref,low,no,high,1.046113668,electrolysis
16513,on,2030,netzero,high,low,ref,low,no,high,1.591613833,electrolysis
16525,on,2030,netzero,ref,low,low,low,no,high,1.740069854,electrolysis
16537,on,2030,netzero,low,low,low,low,no,high,1.299885678,electrolysis
16549,on,2030,netzero,high,low,low,low,no,high,1.980456421,electrolysis
16561,on,2030,netzero,ref,low,high,low,no,high,1.326236474,electrolysis
16573,on,2030,netzero,low,low,high,low,no,high,0.997076693,electrolysis
16585,on,2030,netzero,high,ref,high,ref,no,high,1.767809505,electrolysis
16597,on,2030,netzero,high,low,high,low,no,high,1.504817386,electrolysis
16609,on,2030,netzero,ref,low,ref,low,yes,high,1.398313054,electrolysis
16621,on,2030,netzero,low,low,ref,low,yes,high,1.048690247,electrolysis
16633,on,2030,netzero,high,low,ref,low,yes,high,1.591895747,electrolysis
16645,on,2030,netzero,ref,low,low,low,yes,high,1.741669571,electrolysis
16657,on,2030,netzero,low,low,low,low,yes,high,1.304656053,electrolysis
16669,on,2030,netzero,high,low,low,low,yes,high,1.980190908,electrolysis
16681,on,2030,netzero,ref,low,high,low,yes,high,1.325795267,electrolysis
16693,on,2030,netzero,low,low,high,low,yes,high,0.992376556,electrolysis
16705,on,2030,netzero,high,low,high,low,yes,high,1.505760479,electrolysis
16717,on,2030,netzero,ref,ref,ref,ref,yes,high,1.684097403,electrolysis
16729,on,2030,netzero,ref,high,ref,low,no,high,1.694452262,electrolysis
16741,on,2030,netzero,low,high,ref,low,no,high,1.080714976,electrolysis
16753,on,2030,netzero,high,high,ref,low,no,high,1.920848016,electrolysis
16765,on,2030,netzero,ref,high,low,low,no,high,2.09410488,electrolysis
16777,on,2030,netzero,low,high,low,low,no,high,1.351935565,electrolysis
16789,on,2030,netzero,high,high,low,low,no,high,2.391861894,electrolysis
16801,on,2030,netzero,ref,high,high,low,no,high,1.610114556,electrolysis
16813,on,2030,netzero,low,high,high,low,no,high,1.028005683,electrolysis
16825,on,2030,netzero,high,high,high,low,no,high,1.813478561,electrolysis
16837,on,2030,netzero,ref,high,ref,low,yes,high,1.697641949,electrolysis
25921,on,2030,netzero,ref,ref,ref,ref,no,low,1.684031974,electrolysis
25933,on,2030,netzero,low,ref,ref,ref,no,low,1.651934905,electrolysis
25945,on,2030,netzero,low,ref,ref,ref,yes,low,1.651892382,electrolysis
25957,on,2030,netzero,low,high,ref,low,yes,low,1.081611641,electrolysis
25969,on,2030,netzero,high,high,ref,low,yes,low,1.920924849,electrolysis
25981,on,2030,netzero,ref,high,low,low,yes,low,2.078645001,electrolysis
25993,on,2030,netzero,low,high,low,low,yes,low,1.351980198,electrolysis
26005,on,2030,netzero,high,high,low,low,yes,low,2.39189309,electrolysis
26017,on,2030,netzero,ref,high,high,low,yes,low,1.614544153,electrolysis
26029,on,2030,netzero,low,high,high,low,yes,low,1.027398327,electrolysis
26041,on,2030,netzero,high,high,high,low,yes,low,1.813500435,electrolysis
26053,on,2030,netzero,high,ref,ref,ref,yes,low,1.871319246,electrolysis
26065,on,2030,netzero,ref,ref,low,ref,yes,low,2.101433975,electrolysis
26077,on,2030,netzero,low,ref,low,ref,yes,low,2.062875321,electrolysis
26089,on,2030,netzero,high,ref,low,ref,yes,low,2.279228628,electrolysis
26101,on,2030,netzero,ref,ref,high,ref,yes,low,1.599374836,electrolysis
26113,on,2030,netzero,low,ref,high,ref,yes,low,1.568133791,electrolysis
26125,on,2030,netzero,high,ref,high,ref,yes,low,1.767709662,electrolysis
26137,on,2030,netzero,ref,low,ref,ref,no,low,1.663468347,electrolysis
26149,on,2030,netzero,low,low,ref,ref,no,low,1.629631365,electrolysis
26161,on,2030,netzero,high,ref,ref,ref,no,low,1.871823649,electrolysis
26173,on,2030,netzero,high,low,ref,ref,no,low,1.635696183,electrolysis
26185,on,2030,netzero,ref,low,low,ref,no,low,2.076248733,electrolysis
26197,on,2030,netzero,low,low,low,ref,no,low,2.035097548,electrolysis
26209,on,2030,netzero,high,low,low,ref,no,low,2.035999694,electrolysis
26221,on,2030,netzero,ref,low,high,ref,no,low,1.580925274,electrolysis
26233,on,2030,netzero,low,low,high,ref,no,low,1.547101123,electrolysis
26245,on,2030,netzero,high,low,high,ref,no,low,1.554037513,electrolysis
26257,on,2030,netzero,ref,low,ref,ref,yes,low,1.664894557,electrolysis
26269,on,2030,netzero,low,low,ref,ref,yes,low,1.629615893,electrolysis
26281,on,2030,netzero,high,low,ref,ref,yes,low,1.635332132,electrolysis
26293,on,2030,netzero,ref,ref,low,ref,no,low,2.101158255,electrolysis
26305,on,2030,netzero,ref,low,low,ref,yes,low,2.076027126,electrolysis
26317,on,2030,netzero,low,low,low,ref,yes,low,2.035042876,electrolysis
26329,on,2030,netzero,high,low,low,ref,yes,low,2.036095663,electrolysis
26341,on,2030,netzero,ref,low,high,ref,yes,low,1.58065456,electrolysis
26353,on,2030,netzero,low,low,high,ref,yes,low,1.547202164,electrolysis
26365,on,2030,netzero,high,low,high,ref,yes,low,1.553983587,electrolysis
26377,on,2030,netzero,ref,high,ref,ref,no,low,1.846634605,electrolysis
26389,on,2030,netzero,low,high,ref,ref,no,low,1.663486131,electrolysis
26401,on,2030,netzero,high,high,ref,ref,no,low,1.884443947,electrolysis
26413,on,2030,netzero,ref,high,low,ref,no,low,2.333722854,electrolysis
26425,on,2030,netzero,low,ref,low,ref,no,low,2.062924812,electrolysis
26437,on,2030,netzero,low,high,low,ref,no,low,2.076818818,electrolysis
26449,on,2030,netzero,high,high,low,ref,no,low,2.292662784,electrolysis
26461,on,2030,netzero,ref,high,high,ref,no,low,1.803844295,electrolysis
26473,on,2030,netzero,low,high,high,ref,no,low,1.579344009,electrolysis
26485,on,2030,netzero,high,high,high,ref,no,low,1.780133936,electrolysis
26497,on,2030,netzero,ref,high,ref,ref,yes,low,1.848336382,electrolysis
26509,on,2030,netzero,low,high,ref,ref,yes,low,1.663464544,electrolysis
26521,on,2030,netzero,high,high,ref,ref,yes,low,1.88486941,electrolysis
26533,on,2030,netzero,ref,high,low,ref,yes,low,2.231994124,electrolysis
26545,on,2030,netzero,low,high,low,ref,yes,low,2.077180957,electrolysis
26557,on,2030,netzero,high,ref,low,ref,no,low,2.279699341,electrolysis
26569,on,2030,netzero,high,high,low,ref,yes,low,2.294538268,electrolysis
26581,on,2030,netzero,ref,high,high,ref,yes,low,1.803840215,electrolysis
26593,on,2030,netzero,low,high,high,ref,yes,low,1.579133096,electrolysis
26605,on,2030,netzero,high,high,high,ref,yes,low,1.78021228,electrolysis
26617,on,2030,netzero,ref,ref,ref,low,no,low,1.66064479,electrolysis
26629,on,2030,netzero,low,ref,ref,low,no,low,1.081521301,electrolysis
26641,on,2030,netzero,high,ref,ref,low,no,low,1.928437406,electrolysis
26653,on,2030,netzero,ref,ref,low,low,no,low,2.051322245,electrolysis
26665,on,2030,netzero,low,ref,low,low,no,low,1.353016256,electrolysis
26677,on,2030,netzero,high,ref,low,low,no,low,2.400786791,electrolysis
26689,on,2030,netzero,ref,ref,high,ref,no,low,1.599559718,electrolysis
26701,on,2030,netzero,ref,ref,high,low,no,low,1.574991233,electrolysis
26713,on,2030,netzero,low,ref,high,low,no,low,1.027769799,electrolysis
26725,on,2030,netzero,high,ref,high,low,no,low,1.820087324,electrolysis
26737,on,2030,netzero,ref,ref,ref,low,yes,low,1.666767485,electrolysis
26749,on,2030,netzero,low,ref,ref,low,yes,low,1.081471733,electrolysis
26761,on,2030,netzero,high,ref,ref,low,yes,low,1.928480696,electrolysis
26773,on,2030,netzero,ref,ref,low,low,yes,low,2.056221281,electrolysis
26785,on,2030,netzero,low,ref,low,low,yes,low,1.35334401,electrolysis
26797,on,2030,netzero,high,ref,low,low,yes,low,2.401271989,electrolysis
26809,on,2030,netzero,ref,ref,high,low,yes,low,1.57640166,electrolysis
26821,on,2030,netzero,low,ref,high,ref,no,low,1.568124791,electrolysis
26833,on,2030,netzero,low,ref,high,low,yes,low,1.027836927,electrolysis
26845,on,2030,netzero,high,ref,high,low,yes,low,1.823370413,electrolysis
26857,on,2030,netzero,ref,low,ref,low,no,low,1.399293608,electrolysis
