id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value,fuel_type,fuel_phase
12822,on,2045,legislated,ref,low,high,ref,no,high,965.8501487,fossil fuel,liquid
12850,on,2045,legislated,low,low,high,ref,no,high,842.6528127,fossil fuel,liquid
12878,on,2045,legislated,high,low,high,ref,no,high,1206.449129,fossil fuel,liquid
12906,on,2045,legislated,ref,low,ref,ref,yes,high,963.4529222,fossil fuel,liquid
12934,on,2045,legislated,low,low,ref,ref,yes,high,839.7439626,fossil fuel,liquid
12962,on,2045,legislated,high,low,ref,ref,yes,high,1204.144464,fossil fuel,liquid
12990,on,2045,legislated,ref,ref,low,ref,no,high,958.4926366,fossil fuel,liquid
13018,on,2045,legislated,ref,low,low,ref,yes,high,958.2573781,fossil fuel,liquid
13046,on,2045,legislated,low,low,low,ref,yes,high,834.0045966,fossil fuel,liquid
13074,on,2045,legislated,high,low,low,ref,yes,high,1195.625044,fossil fuel,liquid
13102,on,2045,legislated,ref,low,high,ref,yes,high,965.8501487,fossil fuel,liquid
13130,on,2045,legislated,low,low,high,ref,yes,high,842.6528127,fossil fuel,liquid
13158,on,2045,legislated,high,low,high,ref,yes,high,1206.449129,fossil fuel,liquid
13186,on,2045,legislated,ref,high,ref,ref,no,high,965.048766,fossil fuel,liquid
13214,on,2045,legislated,low,high,ref,ref,no,high,842.9965396,fossil fuel,liquid
13242,on,2045,legislated,high,high,ref,ref,no,high,1202.671685,fossil fuel,liquid
13270,on,2045,legislated,ref,high,low,ref,no,high,958.3343997,fossil fuel,liquid
13298,on,2045,legislated,low,ref,low,ref,no,high,835.8124108,fossil fuel,liquid
13326,on,2045,legislated,low,high,low,ref,no,high,836.9919529,fossil fuel,liquid
13354,on,2045,legislated,high,high,low,ref,no,high,1194.774367,fossil fuel,liquid
13382,on,2045,legislated,ref,high,high,ref,no,high,967.6965547,fossil fuel,liquid
13410,on,2045,legislated,low,high,high,ref,no,high,843.8549963,fossil fuel,liquid
13438,on,2045,legislated,high,high,high,ref,no,high,1205.064937,fossil fuel,liquid
13466,on,2045,legislated,ref,high,ref,ref,yes,high,965.048766,fossil fuel,liquid
13494,on,2045,legislated,low,high,ref,ref,yes,high,842.9965396,fossil fuel,liquid
13522,on,2045,legislated,high,high,ref,ref,yes,high,1202.671685,fossil fuel,liquid
13550,on,2045,legislated,ref,high,low,ref,yes,high,958.3343997,fossil fuel,liquid
13578,on,2045,legislated,low,high,low,ref,yes,high,836.9919529,fossil fuel,liquid
13606,on,2045,legislated,high,ref,low,ref,no,high,1194.759247,fossil fuel,liquid
13634,on,2045,legislated,high,high,low,ref,yes,high,1194.774367,fossil fuel,liquid
13662,on,2045,legislated,ref,high,high,ref,yes,high,967.6965547,fossil fuel,liquid
13690,on,2045,legislated,low,high,high,ref,yes,high,843.8549963,fossil fuel,liquid
13718,on,2045,legislated,high,high,high,ref,yes,high,1205.064937,fossil fuel,liquid
13746,on,2045,legislated,ref,ref,ref,low,no,high,1024.721867,fossil fuel,liquid
13774,on,2045,legislated,low,ref,ref,low,no,high,894.9495081,fossil fuel,liquid
13802,on,2045,legislated,high,ref,ref,low,no,high,1258.411378,fossil fuel,liquid
13830,on,2045,legislated,ref,ref,low,low,no,high,1020.779919,fossil fuel,liquid
13858,on,2045,legislated,low,ref,low,low,no,high,890.3618418,fossil fuel,liquid
13886,on,2045,legislated,high,ref,low,low,no,high,1253.503765,fossil fuel,liquid
13914,on,2045,legislated,ref,ref,high,ref,no,high,967.6444654,fossil fuel,liquid
13942,on,2045,legislated,ref,ref,high,low,no,high,1025.935898,fossil fuel,liquid
13970,on,2045,legislated,low,ref,high,low,no,high,895.0858982,fossil fuel,liquid
13998,on,2045,legislated,high,ref,high,low,no,high,1259.912177,fossil fuel,liquid
14026,on,2045,legislated,ref,ref,ref,low,yes,high,1024.721867,fossil fuel,liquid
14054,on,2045,legislated,low,ref,ref,low,yes,high,894.9495081,fossil fuel,liquid
14082,on,2045,legislated,high,ref,ref,low,yes,high,1258.411378,fossil fuel,liquid
14110,on,2045,legislated,ref,ref,low,low,yes,high,1020.779919,fossil fuel,liquid
14138,on,2045,legislated,low,ref,low,low,yes,high,890.3618418,fossil fuel,liquid
14166,on,2045,legislated,high,ref,low,low,yes,high,1253.503765,fossil fuel,liquid
14194,on,2045,legislated,ref,ref,high,low,yes,high,1025.935898,fossil fuel,liquid
14222,on,2045,legislated,low,ref,high,ref,no,high,843.5314392,fossil fuel,liquid
14250,on,2045,legislated,low,ref,high,low,yes,high,895.0858982,fossil fuel,liquid
14278,on,2045,legislated,high,ref,high,low,yes,high,1259.912177,fossil fuel,liquid
14306,on,2045,legislated,ref,low,ref,low,no,high,1032.020167,fossil fuel,liquid
14334,on,2045,legislated,low,low,ref,low,no,high,896.4783801,fossil fuel,liquid
14362,on,2045,legislated,high,low,ref,low,no,high,1260.432884,fossil fuel,liquid
14390,on,2045,legislated,ref,low,low,low,no,high,1027.708598,fossil fuel,liquid
14418,on,2045,legislated,low,low,low,low,no,high,890.0810691,fossil fuel,liquid
14446,on,2045,legislated,high,low,low,low,no,high,1255.449419,fossil fuel,liquid
14474,on,2045,legislated,ref,low,high,low,no,high,1033.297723,fossil fuel,liquid
14502,on,2045,legislated,low,low,high,low,no,high,897.693685,fossil fuel,liquid
14530,on,2045,legislated,high,ref,high,ref,no,high,1204.810401,fossil fuel,liquid
14558,on,2045,legislated,high,low,high,low,no,high,1261.645889,fossil fuel,liquid
14586,on,2045,legislated,ref,low,ref,low,yes,high,1032.020167,fossil fuel,liquid
14614,on,2045,legislated,low,low,ref,low,yes,high,896.4783801,fossil fuel,liquid
14642,on,2045,legislated,high,low,ref,low,yes,high,1260.432884,fossil fuel,liquid
14670,on,2045,legislated,ref,low,low,low,yes,high,1027.708598,fossil fuel,liquid
14698,on,2045,legislated,low,low,low,low,yes,high,890.0810691,fossil fuel,liquid
14726,on,2045,legislated,high,low,low,low,yes,high,1255.449419,fossil fuel,liquid
14754,on,2045,legislated,ref,low,high,low,yes,high,1033.297723,fossil fuel,liquid
14782,on,2045,legislated,low,low,high,low,yes,high,897.693685,fossil fuel,liquid
14810,on,2045,legislated,high,low,high,low,yes,high,1261.645889,fossil fuel,liquid
14838,on,2045,legislated,ref,ref,ref,ref,yes,high,965.4125823,fossil fuel,liquid
14866,on,2045,legislated,ref,high,ref,low,no,high,1024.000005,fossil fuel,liquid
14894,on,2045,legislated,low,high,ref,low,no,high,895.7909423,fossil fuel,liquid
14922,on,2045,legislated,high,high,ref,low,no,high,1257.285965,fossil fuel,liquid
14950,on,2045,legislated,ref,high,low,low,no,high,1020.332186,fossil fuel,liquid
14978,on,2045,legislated,low,high,low,low,no,high,892.982108,fossil fuel,liquid
15006,on,2045,legislated,high,high,low,low,no,high,1252.390123,fossil fuel,liquid
15034,on,2045,legislated,ref,high,high,low,no,high,1025.298672,fossil fuel,liquid
15062,on,2045,legislated,low,high,high,low,no,high,895.8348207,fossil fuel,liquid
15090,on,2045,legislated,high,high,high,low,no,high,1258.620844,fossil fuel,liquid
15118,on,2045,legislated,ref,high,ref,low,yes,high,1024.000005,fossil fuel,liquid
36314,on,2045,netzero,ref,ref,ref,ref,no,high,463.99328,fossil fuel,liquid
36342,on,2045,netzero,low,ref,ref,ref,no,high,426.1340784,fossil fuel,liquid
36370,on,2045,netzero,low,ref,ref,ref,yes,high,716.6608096,fossil fuel,liquid
36398,on,2045,netzero,low,high,ref,low,yes,high,799.8545375,fossil fuel,liquid
36426,on,2045,netzero,high,high,ref,low,yes,high,1167.372817,fossil fuel,liquid
36454,on,2045,netzero,ref,high,low,low,yes,high,929.3652419,fossil fuel,liquid
36482,on,2045,netzero,low,high,low,low,yes,high,794.6763275,fossil fuel,liquid
36510,on,2045,netzero,high,high,low,low,yes,high,1156.093893,fossil fuel,liquid
36538,on,2045,netzero,ref,high,high,low,yes,high,942.4856956,fossil fuel,liquid
36566,on,2045,netzero,low,high,high,low,yes,high,801.774813,fossil fuel,liquid
36594,on,2045,netzero,high,high,high,low,yes,high,1169.130099,fossil fuel,liquid
36622,on,2045,netzero,high,ref,ref,ref,yes,high,1102.602789,fossil fuel,liquid
36650,on,2045,netzero,ref,ref,low,ref,yes,high,837.1723131,fossil fuel,liquid
36678,on,2045,netzero,low,ref,low,ref,yes,high,711.8097403,fossil fuel,liquid
36706,on,2045,netzero,high,ref,low,ref,yes,high,1086.274286,fossil fuel,liquid
36734,on,2045,netzero,ref,ref,high,ref,yes,high,856.7881966,fossil fuel,liquid
36762,on,2045,netzero,low,ref,high,ref,yes,high,720.5164099,fossil fuel,liquid
36790,on,2045,netzero,high,ref,high,ref,yes,high,1110.372068,fossil fuel,liquid
36818,on,2045,netzero,ref,low,ref,ref,no,high,531.1601546,fossil fuel,liquid
36846,on,2045,netzero,low,low,ref,ref,no,high,387.679865,fossil fuel,liquid
36874,on,2045,netzero,high,ref,ref,ref,no,high,581.1688282,fossil fuel,liquid
36902,on,2045,netzero,high,low,ref,ref,no,high,587.2888587,fossil fuel,liquid
36930,on,2045,netzero,ref,low,low,ref,no,high,500.6692051,fossil fuel,liquid
36958,on,2045,netzero,low,low,low,ref,no,high,387.1085889,fossil fuel,liquid
36986,on,2045,netzero,high,low,low,ref,no,high,592.5897415,fossil fuel,liquid
37014,on,2045,netzero,ref,low,high,ref,no,high,531.5818603,fossil fuel,liquid
37042,on,2045,netzero,low,low,high,ref,no,high,389.7341686,fossil fuel,liquid
37070,on,2045,netzero,high,low,high,ref,no,high,587.8008237,fossil fuel,liquid
37098,on,2045,netzero,ref,low,ref,ref,yes,high,842.9326734,fossil fuel,liquid
37126,on,2045,netzero,low,low,ref,ref,yes,high,727.4454831,fossil fuel,liquid
37154,on,2045,netzero,high,low,ref,ref,yes,high,942.8092181,fossil fuel,liquid
37182,on,2045,netzero,ref,ref,low,ref,no,high,485.9715884,fossil fuel,liquid
37210,on,2045,netzero,ref,low,low,ref,yes,high,832.3433431,fossil fuel,liquid
37238,on,2045,netzero,low,low,low,ref,yes,high,722.5470907,fossil fuel,liquid
37266,on,2045,netzero,high,low,low,ref,yes,high,944.0053437,fossil fuel,liquid
37294,on,2045,netzero,ref,low,high,ref,yes,high,847.5890152,fossil fuel,liquid
37322,on,2045,netzero,low,low,high,ref,yes,high,729.3435507,fossil fuel,liquid
37350,on,2045,netzero,high,low,high,ref,yes,high,970.8787945,fossil fuel,liquid
37378,on,2045,netzero,ref,high,ref,ref,no,high,426.651405,fossil fuel,liquid
37406,on,2045,netzero,low,high,ref,ref,no,high,372.7926689,fossil fuel,liquid
37434,on,2045,netzero,high,high,ref,ref,no,high,574.2897694,fossil fuel,liquid
37462,on,2045,netzero,ref,high,low,ref,no,high,431.2042319,fossil fuel,liquid
37490,on,2045,netzero,low,ref,low,ref,no,high,428.4828949,fossil fuel,liquid
37518,on,2045,netzero,low,high,low,ref,no,high,373.283067,fossil fuel,liquid
37546,on,2045,netzero,high,high,low,ref,no,high,576.3454331,fossil fuel,liquid
37574,on,2045,netzero,ref,high,high,ref,no,high,425.9006496,fossil fuel,liquid
37602,on,2045,netzero,low,high,high,ref,no,high,372.6631784,fossil fuel,liquid
37630,on,2045,netzero,high,high,high,ref,no,high,572.0003069,fossil fuel,liquid
37658,on,2045,netzero,ref,high,ref,ref,yes,high,878.4104689,fossil fuel,liquid
37686,on,2045,netzero,low,high,ref,ref,yes,high,739.6309351,fossil fuel,liquid
37714,on,2045,netzero,high,high,ref,ref,yes,high,1110.103969,fossil fuel,liquid
37742,on,2045,netzero,ref,high,low,ref,yes,high,865.1416801,fossil fuel,liquid
37770,on,2045,netzero,low,high,low,ref,yes,high,737.3840223,fossil fuel,liquid
37798,on,2045,netzero,high,ref,low,ref,no,high,583.4569466,fossil fuel,liquid
37826,on,2045,netzero,high,high,low,ref,yes,high,1091.897655,fossil fuel,liquid
37854,on,2045,netzero,ref,high,high,ref,yes,high,882.5170665,fossil fuel,liquid
37882,on,2045,netzero,low,high,high,ref,yes,high,741.0779031,fossil fuel,liquid
37910,on,2045,netzero,high,high,high,ref,yes,high,1115.972763,fossil fuel,liquid
37938,on,2045,netzero,ref,ref,ref,low,no,high,588.2781834,fossil fuel,liquid
37966,on,2045,netzero,low,ref,ref,low,no,high,576.6963852,fossil fuel,liquid
37994,on,2045,netzero,high,ref,ref,low,no,high,640.0669163,fossil fuel,liquid
38022,on,2045,netzero,ref,ref,low,low,no,high,636.9152986,fossil fuel,liquid
38050,on,2045,netzero,low,ref,low,low,no,high,577.8033761,fossil fuel,liquid
38078,on,2045,netzero,high,ref,low,low,no,high,629.8745067,fossil fuel,liquid
38106,on,2045,netzero,ref,ref,high,ref,no,high,474.4396769,fossil fuel,liquid
38134,on,2045,netzero,ref,ref,high,low,no,high,555.7886198,fossil fuel,liquid
38162,on,2045,netzero,low,ref,high,low,no,high,573.1282584,fossil fuel,liquid
38190,on,2045,netzero,high,ref,high,low,no,high,639.6817273,fossil fuel,liquid
38218,on,2045,netzero,ref,ref,ref,low,yes,high,930.8172685,fossil fuel,liquid
38246,on,2045,netzero,low,ref,ref,low,yes,high,804.3354022,fossil fuel,liquid
38274,on,2045,netzero,high,ref,ref,low,yes,high,1162.206408,fossil fuel,liquid
38302,on,2045,netzero,ref,ref,low,low,yes,high,919.9081235,fossil fuel,liquid
38330,on,2045,netzero,low,ref,low,low,yes,high,799.3420208,fossil fuel,liquid
38358,on,2045,netzero,high,ref,low,low,yes,high,1149.069734,fossil fuel,liquid
38386,on,2045,netzero,ref,ref,high,low,yes,high,933.8477683,fossil fuel,liquid
38414,on,2045,netzero,low,ref,high,ref,no,high,425.6398151,fossil fuel,liquid
38442,on,2045,netzero,low,ref,high,low,yes,high,805.3767272,fossil fuel,liquid
38470,on,2045,netzero,high,ref,high,low,yes,high,1166.135055,fossil fuel,liquid
38498,on,2045,netzero,ref,low,ref,low,no,high,606.419816,fossil fuel,liquid
38526,on,2045,netzero,low,low,ref,low,no,high,594.2986,fossil fuel,liquid
38554,on,2045,netzero,high,low,ref,low,no,high,649.0461817,fossil fuel,liquid
38582,on,2045,netzero,ref,low,low,low,no,high,652.7502748,fossil fuel,liquid
38610,on,2045,netzero,low,low,low,low,no,high,593.1136358,fossil fuel,liquid
38638,on,2045,netzero,high,low,low,low,no,high,624.6238495,fossil fuel,liquid
38666,on,2045,netzero,ref,low,high,low,no,high,598.8824345,fossil fuel,liquid
38694,on,2045,netzero,low,low,high,low,no,high,594.6311675,fossil fuel,liquid
38722,on,2045,netzero,high,ref,high,ref,no,high,578.3674619,fossil fuel,liquid
38750,on,2045,netzero,high,low,high,low,no,high,643.4302377,fossil fuel,liquid
38778,on,2045,netzero,ref,low,ref,low,yes,high,931.9274036,fossil fuel,liquid
38806,on,2045,netzero,low,low,ref,low,yes,high,815.6453045,fossil fuel,liquid
38834,on,2045,netzero,high,low,ref,low,yes,high,1147.129827,fossil fuel,liquid
38862,on,2045,netzero,ref,low,low,low,yes,high,920.3096354,fossil fuel,liquid
38890,on,2045,netzero,low,low,low,low,yes,high,812.3447817,fossil fuel,liquid
38918,on,2045,netzero,high,low,low,low,yes,high,1134.766727,fossil fuel,liquid
38946,on,2045,netzero,ref,low,high,low,yes,high,935.4934596,fossil fuel,liquid
38974,on,2045,netzero,low,low,high,low,yes,high,817.6320617,fossil fuel,liquid
39002,on,2045,netzero,high,low,high,low,yes,high,1152.235519,fossil fuel,liquid
39030,on,2045,netzero,ref,ref,ref,ref,yes,high,851.8086206,fossil fuel,liquid
39058,on,2045,netzero,ref,high,ref,low,no,high,531.4807615,fossil fuel,liquid
39086,on,2045,netzero,low,high,ref,low,no,high,567.2302525,fossil fuel,liquid
39114,on,2045,netzero,high,high,ref,low,no,high,632.5277846,fossil fuel,liquid
39142,on,2045,netzero,ref,high,low,low,no,high,588.0508108,fossil fuel,liquid
39170,on,2045,netzero,low,high,low,low,no,high,564.3421462,fossil fuel,liquid
39198,on,2045,netzero,high,high,low,low,no,high,624.0891485,fossil fuel,liquid
39226,on,2045,netzero,ref,high,high,low,no,high,490.7284266,fossil fuel,liquid
39254,on,2045,netzero,low,high,high,low,no,high,566.8227694,fossil fuel,liquid
39282,on,2045,netzero,high,high,high,low,no,high,634.8565165,fossil fuel,liquid
39310,on,2045,netzero,ref,high,ref,low,yes,high,939.2376602,fossil fuel,liquid
60506,on,2045,netzero,ref,ref,ref,ref,no,low,412.1755907,fossil fuel,liquid
60534,on,2045,netzero,low,ref,ref,ref,no,low,363.0776382,fossil fuel,liquid
60562,on,2045,netzero,low,ref,ref,ref,yes,low,735.8076685,fossil fuel,liquid
60590,on,2045,netzero,low,high,ref,low,yes,low,813.4066871,fossil fuel,liquid
60618,on,2045,netzero,high,high,ref,low,yes,low,1164.048587,fossil fuel,liquid
60646,on,2045,netzero,ref,high,low,low,yes,low,936.0015046,fossil fuel,liquid
60674,on,2045,netzero,low,high,low,low,yes,low,805.5059389,fossil fuel,liquid
60702,on,2045,netzero,high,high,low,low,yes,low,1152.770125,fossil fuel,liquid
60730,on,2045,netzero,ref,high,high,low,yes,low,946.9674198,fossil fuel,liquid
60758,on,2045,netzero,low,high,high,low,yes,low,814.8435666,fossil fuel,liquid
60786,on,2045,netzero,high,high,high,low,yes,low,1165.988101,fossil fuel,liquid
60814,on,2045,netzero,high,ref,ref,ref,yes,low,1106.807664,fossil fuel,liquid
60842,on,2045,netzero,ref,ref,low,ref,yes,low,864.1039939,fossil fuel,liquid
60870,on,2045,netzero,low,ref,low,ref,yes,low,729.3285696,fossil fuel,liquid
60898,on,2045,netzero,high,ref,low,ref,yes,low,1088.989349,fossil fuel,liquid
60926,on,2045,netzero,ref,ref,high,ref,yes,low,880.9056567,fossil fuel,liquid
60954,on,2045,netzero,low,ref,high,ref,yes,low,737.3069338,fossil fuel,liquid
60982,on,2045,netzero,high,ref,high,ref,yes,low,1113.944909,fossil fuel,liquid
61010,on,2045,netzero,ref,low,ref,ref,no,low,420.9024679,fossil fuel,liquid
61038,on,2045,netzero,low,low,ref,ref,no,low,370.7077703,fossil fuel,liquid
61066,on,2045,netzero,high,ref,ref,ref,no,low,556.2103068,fossil fuel,liquid
61094,on,2045,netzero,high,low,ref,ref,no,low,563.1036346,fossil fuel,liquid
61122,on,2045,netzero,ref,low,low,ref,no,low,424.562352,fossil fuel,liquid
61150,on,2045,netzero,low,low,low,ref,no,low,371.0519439,fossil fuel,liquid
61178,on,2045,netzero,high,low,low,ref,no,low,564.6592422,fossil fuel,liquid
61206,on,2045,netzero,ref,low,high,ref,no,low,419.5323073,fossil fuel,liquid
61234,on,2045,netzero,low,low,high,ref,no,low,370.1991366,fossil fuel,liquid
61262,on,2045,netzero,high,low,high,ref,no,low,556.7732464,fossil fuel,liquid
61290,on,2045,netzero,ref,low,ref,ref,yes,low,802.7463254,fossil fuel,liquid
61318,on,2045,netzero,low,low,ref,ref,yes,low,709.2703384,fossil fuel,liquid
61346,on,2045,netzero,high,low,ref,ref,yes,low,1088.37874,fossil fuel,liquid
61374,on,2045,netzero,ref,ref,low,ref,no,low,417.7444385,fossil fuel,liquid
61402,on,2045,netzero,ref,low,low,ref,yes,low,718.3041601,fossil fuel,liquid
61430,on,2045,netzero,low,low,low,ref,yes,low,717.7876949,fossil fuel,liquid
61458,on,2045,netzero,high,low,low,ref,yes,low,994.9974738,fossil fuel,liquid
61486,on,2045,netzero,ref,low,high,ref,yes,low,718.3002905,fossil fuel,liquid
61514,on,2045,netzero,low,low,high,ref,yes,low,709.8643184,fossil fuel,liquid
61542,on,2045,netzero,high,low,high,ref,yes,low,1076.764658,fossil fuel,liquid
61570,on,2045,netzero,ref,high,ref,ref,no,low,406.5812132,fossil fuel,liquid
61598,on,2045,netzero,low,high,ref,ref,no,low,356.8035526,fossil fuel,liquid
61626,on,2045,netzero,high,high,ref,ref,no,low,552.3819726,fossil fuel,liquid
61654,on,2045,netzero,ref,high,low,ref,no,low,409.905021,fossil fuel,liquid
61682,on,2045,netzero,low,ref,low,ref,no,low,363.3427643,fossil fuel,liquid
61710,on,2045,netzero,low,high,low,ref,no,low,357.0090127,fossil fuel,liquid
61738,on,2045,netzero,high,high,low,ref,no,low,553.0751726,fossil fuel,liquid
61766,on,2045,netzero,ref,high,high,ref,no,low,406.1566008,fossil fuel,liquid
61794,on,2045,netzero,low,high,high,ref,no,low,356.9914121,fossil fuel,liquid
61822,on,2045,netzero,high,high,high,ref,no,low,550.3545368,fossil fuel,liquid
61850,on,2045,netzero,ref,high,ref,ref,yes,low,884.195627,fossil fuel,liquid
61878,on,2045,netzero,low,high,ref,ref,yes,low,739.7914493,fossil fuel,liquid
61906,on,2045,netzero,high,high,ref,ref,yes,low,1111.281217,fossil fuel,liquid
61934,on,2045,netzero,ref,high,low,ref,yes,low,871.3249992,fossil fuel,liquid
61962,on,2045,netzero,low,high,low,ref,yes,low,741.3341791,fossil fuel,liquid
61990,on,2045,netzero,high,ref,low,ref,no,low,558.2281099,fossil fuel,liquid
62018,on,2045,netzero,high,high,low,ref,yes,low,1094.504926,fossil fuel,liquid
62046,on,2045,netzero,ref,high,high,ref,yes,low,888.1289307,fossil fuel,liquid
62074,on,2045,netzero,low,high,high,ref,yes,low,747.9790303,fossil fuel,liquid
62102,on,2045,netzero,high,high,high,ref,yes,low,1117.42092,fossil fuel,liquid
62130,on,2045,netzero,ref,ref,ref,low,no,low,430.0071151,fossil fuel,liquid
62158,on,2045,netzero,low,ref,ref,low,no,low,371.4742918,fossil fuel,liquid
62186,on,2045,netzero,high,ref,ref,low,no,low,579.2946035,fossil fuel,liquid
62214,on,2045,netzero,ref,ref,low,low,no,low,432.4324226,fossil fuel,liquid
62242,on,2045,netzero,low,ref,low,low,no,low,371.7120983,fossil fuel,liquid
62270,on,2045,netzero,high,ref,low,low,no,low,582.8640604,fossil fuel,liquid
62298,on,2045,netzero,ref,ref,high,ref,no,low,412.7189457,fossil fuel,liquid
62326,on,2045,netzero,ref,ref,high,low,no,low,429.8673157,fossil fuel,liquid
62354,on,2045,netzero,low,ref,high,low,no,low,370.5479954,fossil fuel,liquid
62382,on,2045,netzero,high,ref,high,low,no,low,573.9777951,fossil fuel,liquid
62410,on,2045,netzero,ref,ref,ref,low,yes,low,933.9935191,fossil fuel,liquid
62438,on,2045,netzero,low,ref,ref,low,yes,low,804.0626268,fossil fuel,liquid
62466,on,2045,netzero,high,ref,ref,low,yes,low,1160.008748,fossil fuel,liquid
62494,on,2045,netzero,ref,ref,low,low,yes,low,923.8124667,fossil fuel,liquid
62522,on,2045,netzero,low,ref,low,low,yes,low,798.7550861,fossil fuel,liquid
62550,on,2045,netzero,high,ref,low,low,yes,low,1145.868572,fossil fuel,liquid
62578,on,2045,netzero,ref,ref,high,low,yes,low,936.5835311,fossil fuel,liquid
62606,on,2045,netzero,low,ref,high,ref,no,low,363.03258,fossil fuel,liquid
62634,on,2045,netzero,low,ref,high,low,yes,low,805.6736208,fossil fuel,liquid
62662,on,2045,netzero,high,ref,high,low,yes,low,1163.752319,fossil fuel,liquid
62690,on,2045,netzero,ref,low,ref,low,no,low,434.5595382,fossil fuel,liquid
62718,on,2045,netzero,low,low,ref,low,no,low,377.1951461,fossil fuel,liquid
62746,on,2045,netzero,high,low,ref,low,no,low,580.1729596,fossil fuel,liquid
62774,on,2045,netzero,ref,low,low,low,no,low,437.6890044,fossil fuel,liquid
62802,on,2045,netzero,low,low,low,low,no,low,378.6058604,fossil fuel,liquid
62830,on,2045,netzero,high,low,low,low,no,low,584.4292249,fossil fuel,liquid
62858,on,2045,netzero,ref,low,high,low,no,low,433.9343412,fossil fuel,liquid
62886,on,2045,netzero,low,low,high,low,no,low,376.5126729,fossil fuel,liquid
62914,on,2045,netzero,high,ref,high,ref,no,low,552.9240165,fossil fuel,liquid
62942,on,2045,netzero,high,low,high,low,no,low,576.5835322,fossil fuel,liquid
62970,on,2045,netzero,ref,low,ref,low,yes,low,932.0351588,fossil fuel,liquid
62998,on,2045,netzero,low,low,ref,low,yes,low,811.0142119,fossil fuel,liquid
63026,on,2045,netzero,high,low,ref,low,yes,low,1150.054481,fossil fuel,liquid
63054,on,2045,netzero,ref,low,low,low,yes,low,913.663617,fossil fuel,liquid
63082,on,2045,netzero,low,low,low,low,yes,low,807.1628381,fossil fuel,liquid
63110,on,2045,netzero,high,low,low,low,yes,low,1134.77949,fossil fuel,liquid
63138,on,2045,netzero,ref,low,high,low,yes,low,933.2663718,fossil fuel,liquid
63166,on,2045,netzero,low,low,high,low,yes,low,812.7531635,fossil fuel,liquid
63194,on,2045,netzero,high,low,high,low,yes,low,1154.920097,fossil fuel,liquid
63222,on,2045,netzero,ref,ref,ref,ref,yes,low,877.1816082,fossil fuel,liquid
63250,on,2045,netzero,ref,high,ref,low,no,low,426.1160194,fossil fuel,liquid
63278,on,2045,netzero,low,high,ref,low,no,low,366.0896935,fossil fuel,liquid
63306,on,2045,netzero,high,high,ref,low,no,low,575.0215219,fossil fuel,liquid
63334,on,2045,netzero,ref,high,low,low,no,low,428.1752003,fossil fuel,liquid
63362,on,2045,netzero,low,high,low,low,no,low,366.4249569,fossil fuel,liquid
63390,on,2045,netzero,high,high,low,low,no,low,577.2098169,fossil fuel,liquid
63418,on,2045,netzero,ref,high,high,low,no,low,427.3194205,fossil fuel,liquid
63446,on,2045,netzero,low,high,high,low,no,low,366.2931001,fossil fuel,liquid
63474,on,2045,netzero,high,high,high,low,no,low,569.4302681,fossil fuel,liquid
63502,on,2045,netzero,ref,high,ref,low,yes,low,945.7213882,fossil fuel,liquid
12123,on,2050,legislated,ref,ref,ref,ref,no,high,987.0571863,fossil fuel,liquid
12151,on,2050,legislated,low,ref,ref,ref,no,high,859.0922197,fossil fuel,liquid
12179,on,2050,legislated,low,ref,ref,ref,yes,high,859.0922197,fossil fuel,liquid
12207,on,2050,legislated,low,high,ref,low,yes,high,921.7600346,fossil fuel,liquid
12235,on,2050,legislated,high,high,ref,low,yes,high,1324.402177,fossil fuel,liquid
12263,on,2050,legislated,ref,high,low,low,yes,high,1043.355737,fossil fuel,liquid
12291,on,2050,legislated,low,high,low,low,yes,high,918.0184527,fossil fuel,liquid
12319,on,2050,legislated,high,high,low,low,yes,high,1319.343403,fossil fuel,liquid
12347,on,2050,legislated,ref,high,high,low,yes,high,1050.083217,fossil fuel,liquid
12375,on,2050,legislated,low,high,high,low,yes,high,921.5625154,fossil fuel,liquid
12403,on,2050,legislated,high,high,high,low,yes,high,1326.017937,fossil fuel,liquid
12431,on,2050,legislated,high,ref,ref,ref,yes,high,1245.855641,fossil fuel,liquid
12459,on,2050,legislated,ref,ref,low,ref,yes,high,976.5299048,fossil fuel,liquid
12487,on,2050,legislated,low,ref,low,ref,yes,high,851.9932074,fossil fuel,liquid
12515,on,2050,legislated,high,ref,low,ref,yes,high,1233.712338,fossil fuel,liquid
12543,on,2050,legislated,ref,ref,high,ref,yes,high,990.0550361,fossil fuel,liquid
12571,on,2050,legislated,low,ref,high,ref,yes,high,860.8555844,fossil fuel,liquid
12599,on,2050,legislated,high,ref,high,ref,yes,high,1249.140894,fossil fuel,liquid
12627,on,2050,legislated,ref,low,ref,ref,no,high,985.4145099,fossil fuel,liquid
12655,on,2050,legislated,low,low,ref,ref,no,high,857.9701492,fossil fuel,liquid
12683,on,2050,legislated,high,ref,ref,ref,no,high,1245.855641,fossil fuel,liquid
12711,on,2050,legislated,high,low,ref,ref,no,high,1246.984736,fossil fuel,liquid
12739,on,2050,legislated,ref,low,low,ref,no,high,974.1738645,fossil fuel,liquid
12767,on,2050,legislated,low,low,low,ref,no,high,850.1885898,fossil fuel,liquid
12795,on,2050,legislated,high,low,low,ref,no,high,1232.908267,fossil fuel,liquid
