id,region,year,policy,swb,ccs,hyd,oil,dac,lul,value
15231,on,2050,netzero,ref,ref,high,ref,yes,low,73.39689495
15238,on,2050,netzero,low,ref,high,ref,yes,low,68.39432872
15245,on,2050,netzero,high,ref,high,ref,yes,low,76.42558697
15252,on,2050,netzero,ref,low,ref,ref,no,low,89.92867833
15259,on,2050,netzero,low,low,ref,ref,no,low,82.6126247
15266,on,2050,netzero,high,ref,ref,ref,no,low,98.64990956
15273,on,2050,netzero,high,low,ref,ref,no,low,96.16754621
15280,on,2050,netzero,ref,low,low,ref,no,low,90.06111904
15287,on,2050,netzero,low,low,low,ref,no,low,82.89431013
15294,on,2050,netzero,high,low,low,ref,no,low,97.33800303
15301,on,2050,netzero,ref,low,high,ref,no,low,90.11635398
15308,on,2050,netzero,low,low,high,ref,no,low,82.48813843
15315,on,2050,netzero,high,low,high,ref,no,low,94.67684602
15322,on,2050,netzero,ref,low,ref,ref,yes,low,78.36399803
15329,on,2050,netzero,low,low,ref,ref,yes,low,69.43830059
15336,on,2050,netzero,high,low,ref,ref,yes,low,82.12031309
15343,on,2050,netzero,ref,ref,low,ref,no,low,92.67963136
15350,on,2050,netzero,ref,low,low,ref,yes,low,76.30571392
15357,on,2050,netzero,low,low,low,ref,yes,low,70.2105023
15364,on,2050,netzero,high,low,low,ref,yes,low,83.99629973
15371,on,2050,netzero,ref,low,high,ref,yes,low,77.02931514
15378,on,2050,netzero,low,low,high,ref,yes,low,70.70046353
15385,on,2050,netzero,high,low,high,ref,yes,low,83.80983548
15392,on,2050,netzero,ref,high,ref,ref,no,low,94.32951901
15399,on,2050,netzero,low,high,ref,ref,no,low,88.42024495
15406,on,2050,netzero,high,high,ref,ref,no,low,99.51284213
15413,on,2050,netzero,ref,high,low,ref,no,low,93.56405909
15420,on,2050,netzero,low,ref,low,ref,no,low,85.86288432
15427,on,2050,netzero,low,high,low,ref,no,low,88.11685995
15434,on,2050,netzero,high,high,low,ref,no,low,99.27389734
15441,on,2050,netzero,ref,high,high,ref,no,low,94.56984708
15448,on,2050,netzero,low,high,high,ref,no,low,88.24956712
15455,on,2050,netzero,high,high,high,ref,no,low,99.39959916
15462,on,2050,netzero,ref,high,ref,ref,yes,low,73.2618886
15469,on,2050,netzero,low,high,ref,ref,yes,low,68.24365478
15476,on,2050,netzero,high,high,ref,ref,yes,low,76.82124084
15483,on,2050,netzero,ref,high,low,ref,yes,low,73.11559091
15490,on,2050,netzero,low,high,low,ref,yes,low,68.2308075
15497,on,2050,netzero,high,ref,low,ref,no,low,98.78164566
15504,on,2050,netzero,high,high,low,ref,yes,low,76.12814747
15511,on,2050,netzero,ref,high,high,ref,yes,low,73.30668032
15518,on,2050,netzero,low,high,high,ref,yes,low,68.25943306
15525,on,2050,netzero,high,high,high,ref,yes,low,76.13422559
15532,on,2050,netzero,ref,ref,ref,low,no,low,92.18979419
15539,on,2050,netzero,low,ref,ref,low,no,low,86.14337323
15546,on,2050,netzero,high,ref,ref,low,no,low,96.88999509
15553,on,2050,netzero,ref,ref,low,low,no,low,92.08678815
15560,on,2050,netzero,low,ref,low,low,no,low,86.18273655
15567,on,2050,netzero,high,ref,low,low,no,low,97.30052841
15574,on,2050,netzero,ref,ref,high,ref,no,low,94.71340956
15581,on,2050,netzero,ref,ref,high,low,no,low,92.44844364
15588,on,2050,netzero,low,ref,high,low,no,low,86.14184096
15595,on,2050,netzero,high,ref,high,low,no,low,96.31678605
15602,on,2050,netzero,ref,ref,ref,low,yes,low,72.03274056
15609,on,2050,netzero,low,ref,ref,low,yes,low,66.8046676
15616,on,2050,netzero,high,ref,ref,low,yes,low,74.8029783
15623,on,2050,netzero,ref,ref,low,low,yes,low,72.04152904
15630,on,2050,netzero,low,ref,low,low,yes,low,66.74960935
15637,on,2050,netzero,high,ref,low,low,yes,low,74.90313644
15644,on,2050,netzero,ref,ref,high,low,yes,low,72.02864217
15651,on,2050,netzero,low,ref,high,ref,no,low,86.9606603
15658,on,2050,netzero,low,ref,high,low,yes,low,66.81171867
15665,on,2050,netzero,high,ref,high,low,yes,low,74.80656227
15672,on,2050,netzero,ref,low,ref,low,no,low,89.26645413
15679,on,2050,netzero,low,low,ref,low,no,low,83.61204485
15686,on,2050,netzero,high,low,ref,low,no,low,94.7269617
15693,on,2050,netzero,ref,low,low,low,no,low,89.55216221
15700,on,2050,netzero,low,low,low,low,no,low,83.45029359
15707,on,2050,netzero,high,low,low,low,no,low,95.53301653
15714,on,2050,netzero,ref,low,high,low,no,low,89.70932775
15721,on,2050,netzero,low,low,high,low,no,low,83.29233962
15728,on,2050,netzero,high,ref,high,ref,no,low,98.77655471
15735,on,2050,netzero,high,low,high,low,no,low,93.64029509
15742,on,2050,netzero,ref,low,ref,low,yes,low,73.57081787
15749,on,2050,netzero,low,low,ref,low,yes,low,68.1265141
15756,on,2050,netzero,high,low,ref,low,yes,low,80.08769585
15763,on,2050,netzero,ref,low,low,low,yes,low,73.97882694
15770,on,2050,netzero,low,low,low,low,yes,low,67.90588293
15777,on,2050,netzero,high,low,low,low,yes,low,80.09887215
15784,on,2050,netzero,ref,low,high,low,yes,low,75.27127177
15791,on,2050,netzero,low,low,high,low,yes,low,68.1730229
15798,on,2050,netzero,high,low,high,low,yes,low,79.96664157
15805,on,2050,netzero,ref,ref,ref,ref,yes,low,73.33074777
15812,on,2050,netzero,ref,high,ref,low,no,low,93.13945558
15819,on,2050,netzero,low,high,ref,low,no,low,87.00146612
15826,on,2050,netzero,high,high,ref,low,no,low,97.36940414
15833,on,2050,netzero,ref,high,low,low,no,low,92.82518675
15840,on,2050,netzero,low,high,low,low,no,low,86.88309903
15847,on,2050,netzero,high,high,low,low,no,low,97.56589552
15854,on,2050,netzero,ref,high,high,low,no,low,93.01861293
15861,on,2050,netzero,low,high,high,low,no,low,86.98962685
15868,on,2050,netzero,high,high,high,low,no,low,96.964724
15875,on,2050,netzero,ref,high,ref,low,yes,low,72.06295326
