region,period,tech,vintage,cost,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
AB,2025,T_HDV_BS_CNG_EX,2020,2.9469718616524454,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_CNG_EX,2023,1.964647907768297,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_CNG_N,2025,1.3143676268045068,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_DSL_EX,2015,4.584178451459359,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_DSL_EX,2020,2.9469718616524454,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_DSL_EX,2023,1.964647907768297,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_DSL_HEV_N,2025,1.1642270592890644,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_DSL_N,2025,1.3143676268045068,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_DSL_PHEV_N,2025,1.173922243942055,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_FCEV_N,2025,0.9748380054807614,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_FCHEV_N,2025,0.9184332664467993,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_GSL_EX,2015,4.584178451459359,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_GSL_EX,2020,2.9469718616524454,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_GSL_EX,2023,1.964647907768297,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BS_GSL_N,2025,1.3143676268045068,$M 2020CAD / bn passenger-km,Transit BEAN OPEX/CAPEX ratio applied to bus purchase price; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-school-buses-f0e03b0d:composite:1:8890d78694693ba1
AB,2025,T_HDV_BT_BEV_EX,2010,21.29777595138435,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_BEV_EX,2015,15.693098069441097,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_BEV_EX,2020,10.088420187497848,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_BEV_EX,2023,6.7256134583319,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_BEV_N,2025,4.483742305554599,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_CNG_EX,2015,26.155163449068496,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_CNG_EX,2020,16.814033645829745,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_CNG_EX,2023,11.2093557638865,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_CNG_N,2025,7.472903842590999,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_DSL_EX,2015,26.155163449068496,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_DSL_EX,2020,16.814033645829745,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_DSL_EX,2023,11.2093557638865,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_DSL_HEV_N,2025,6.5014263430541686,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_DSL_N,2025,7.472903842590999,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_DSL_PHEV_N,2025,6.277239227776439,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_FCEV_N,2025,4.483742305554599,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_FCHEV_N,2025,4.483742305554599,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_GSL_EX,2015,26.155163449068496,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_GSL_EX,2020,16.814033645829745,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_GSL_EX,2023,11.2093557638865,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_BT_GSL_N,2025,7.472903842590999,$M 2020CAD / bn passenger-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-urban-transit-d95b2585:composite:1:93ade34acf42328b
AB,2025,T_HDV_T_BEV_N,2025,8.596491195968937,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
AB,2025,T_HDV_T_DSL_EX,2005,85.96491195968939,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
AB,2025,T_HDV_T_DSL_EX,2010,68.05555530142077,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
AB,2025,T_HDV_T_DSL_EX,2015,50.14619864315214,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
AB,2025,T_HDV_T_DSL_EX,2020,32.23684198488351,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
AB,2025,T_HDV_T_DSL_EX,2023,21.491227989922347,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
AB,2025,T_HDV_T_DSL_HEV_N,2025,12.46491223415496,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
AB,2025,T_HDV_T_DSL_N,2025,14.3274853266149,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
AB,2025,T_HDV_T_DSL_PHEV_N,2025,12.035087674356514,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
AB,2025,T_HDV_T_FCEV_N,2025,8.596491195968937,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
AB,2025,T_HDV_T_FCHEV_N,2025,8.596491195968937,$M 2020CAD / bn tonne-km,BEAN class-weighted age-dependent maintenance; Mid; CER Current Measures,T07,5,5,5,5,5,transport-cost-variable-heavy-trucks-81c57a03:composite:1:792e2ae075f452ba
AB,2025,T_LDV_C_BEV150_EX,2015,52.91410989911572,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_BEV150_EX,2020,43.42628573106304,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_BEV150_EX,2023,33.909969598541736,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_BEV150_N,2025,32.0124047649312,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_BEV200_N,2025,32.0124047649312,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_BEV300_N,2025,32.0124047649312,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_BEV400_N,2025,32.0124047649312,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_CNG_N,2025,53.00414559439428,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_DSL_EX,2005,99.99198970659344,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_DSL_EX,2010,99.99198970659344,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_DSL_EX,2015,87.47442803510364,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_DSL_EX,2020,71.82747594574131,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_DSL_N,2025,53.00414559439428,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_FCEV400_N,2025,32.0124047649312,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_EX,2005,95.72650172234209,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_EX,2010,95.72650172234209,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_EX,2015,84.34526604985687,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_EX,2020,70.11872145925021,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_EX,2023,55.84945451251562,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_HEV_EX,2015,79.88490011056983,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_HEV_EX,2020,66.01550950162297,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_HEV_EX,2023,52.10446907102762,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_HEV_N,2025,49.33059094923824,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_N,2025,53.00414559439428,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_PHEV35_EX,2015,77.39584344850792,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_PHEV35_EX,2020,63.70343061879429,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_PHEV35_EX,2023,49.96989943223466,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_PHEV35_N,2025,47.23141686629192,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_C_GSL_PHEV50_N,2025,47.23141686629192,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-cars-2a8dabb7:composite:1:3aae5185355273b3
AB,2025,T_LDV_LTF_BEV150_N,2025,91.24111933257903,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_BEV200_N,2025,91.24111933257903,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_BEV300_N,2025,91.24111933257903,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_BEV400_N,2025,91.24111933257903,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_CNG_N,2025,151.07136151787677,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_DSL_EX,2005,280.96109783031966,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_DSL_EX,2010,280.96109783031966,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_DSL_EX,2015,246.35847207668505,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_DSL_EX,2020,203.10518988464148,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_DSL_EX,2023,159.72201795628547,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_DSL_N,2025,151.07136151787677,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_FCEV400_N,2025,91.24111933257903,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_EX,2005,269.9034051243838,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_EX,2010,269.9034051243838,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_EX,2015,238.24654870761046,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_EX,2020,198.67547818664355,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_EX,2023,158.98557562207014,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_HEV_EX,2015,227.9588931814592,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_HEV_EX,2020,188.30491907115228,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_HEV_EX,2023,148.53186395751106,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_HEV_N,2025,140.60106913544965,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_N,2025,151.07136151787677,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_PHEV35_EX,2015,221.96804345510162,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_PHEV35_EX,2020,182.3176215450491,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_PHEV35_EX,2023,142.54812929893038,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_PHEV35_N,2025,134.61804491691987,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTF_GSL_PHEV50_N,2025,134.61804491691987,$M 2020CAD / bn tonne-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-freight-light-trucks-aa891dec:composite:1:154b1e76eedf12e2
AB,2025,T_LDV_LTP_BEV150_N,2025,29.634679444644366,$M 2020CAD / bn passenger-km,Burnham MSRP repair plus maintenance; Mid; CER Current Measures,T06,5,5,5,5,5,transport-cost-variable-passenger-light-trucks-4cdff76f:composite:1:4b88395d3869f164
